name,address
Presbyterian Church of Lowell,"207 1st StMount Holly, NC 28120"
Brotherhood Sisterhood Wncc Umc,"120 Park StBelmont, NC 28012"
First United Methodist Church-Mt Holly,"140 N Main StMount Holly, NC 28120"
Burge Memorial United Methodist Church,"312 W Glendale AveMount Holly, NC 28120"
East Belmont Free Will Baptist,"909 Edgemont AveBelmont, NC 28012"
In New Life,"125 N Main StMount Holly, NC 28120"
Cbc Memorial Apostolic Church,"230 W Charlotte AveMount Holly, NC 28120"
Mt Holly Pentecostal Holiness Church Inc,"406 Scott StMount Holly, NC 28120"
"Harris, Wayne C Rev","1117 Old Highway 27 RdMount Holly, NC 28120"
Bridge the Gap Preschool,"11800 Eastfield RoadHuntersville, NC 28078"
Freedom Christian Ctr,"3578 Centre CirFort Mill, SC 29715"
Community In Christ Lutheran Church,"7621 Norman Island DrCornelius, NC 28031"
Hopewell Baptist Church,"18841 Davidson Concord RdDavidson, NC 28036"
Pendleton & Pendleton,"103 Kings Mountain StClover, SC 29710"
