name,address,lon,lat
Christ The Mediator Lutheran Church,"3100 S Calumet AveChicago, IL 60616",-87.6179258,41.8381138
Beersheba Bible Church Ministries,"259 E Pershing RdChicago, IL 60653",-87.6193128,41.8235958
Healing Wings Of Glory Church,"1820 S Kedzie AveChicago, IL 60623",-87.7056767,41.8570649
First Evangelical Lutheran Church,"3500 W Fullerton AveChicago, IL 60647",-87.71483110000001,41.9249323
Redeemer Chicago,"6740 W North AveChicago, IL 60707",-87.7938361,41.9094377
St Michael Luth Ch,"8200 W Addison StChicago, IL 60634",-87.83184299999999,41.9452013
Iglesia De Dios Septimo Dia,"2235 S Damen AveChicago, IL 60608",-87.6755652,41.8511085
New Vision Community Church,"2552 W 21st StChicago, IL 60608",-87.69008439999999,41.854077
True Tabernacle,"2843 W Harrison StChicago, IL 60612",-87.697785,41.8734667
Victory Outreach Spanish Ministry,"5025 S Ashland AveChicago, IL 60609",-87.6645283,41.80235649999999
Shiloh Missionary Baptist Church,"3162 W Monroe StChicago, IL 60612",-87.7052918,41.87993640000001
Disciples Of Christ Full Gospel Church,"5111 S Ashland AveChicago, IL 60609",-87.6645563,41.8008844
Forrestville Hyde Park Skyway Congrgtn Of Jehovah Witnesses,"5025 S Wabash AveChicago, IL 60615",-87.6239212,41.8028659
Chicago Independence Blvd Seventh-day Adventist Church,"3808 W Polk StChicago, IL 60624",-87.720458,41.8709875
Defenders Of The Christian Faith Inc,"2421 W Division StChicago, IL 60622",-87.6879665,41.90269199999999
Iglesia De Dios Peniel,"2536 W Division StChicago, IL 60622",-87.6909893,41.903237
Greek Orthodox Metropolis of Chicago,"40 E Burton PlChicago, IL 60610",-87.62731459999999,41.9096738
La Casa Del Carpidero,"1651 N Kedzie AveChicago, IL 60647",-87.70640499999999,41.9116735
Holy Trinity,"6910 S Halsted StChicago, IL 60621",-87.6448679,41.7684098
Healing Center Church,"4941 W Chicago AveChicago, IL 60651",-87.749973,41.894681
Congregational-Jehovah Witness,"7046 S Halsted StChicago, IL 60621",-87.6448171,41.7657003
R D Henton Breakthrough Ministries,"2750 W Columbus AveChicago, IL 60652",-87.69070049999999,41.7568762
Love In Action Ministries,"5739 W North AveChicago, IL 60639",-87.7699201,41.9091866
Penson Temple Church Of God In Christ,"8608 S Summit AveChicago, IL 60620",-87.6449135,41.73750870000001
Harvey Memorial Community Church,"8400 S Maryland AveChicago, IL 60619",-87.6040992,41.7416871
Dominion Tabernacle Global Ministries,"4444 W Montrose Ave Ste BChicago, IL 60641",-87.74007929999999,41.9610483
St Gregory's Armenian Church,"6700 W Diversey AveChicago, IL 60707",-87.79347109999999,41.9311459
Eden United Church Of Christ,"5051 W Gunnison StChicago, IL 60630",-87.7548441,41.9685397
The Way of Holiness Mission Inc,"10401 S Halsted StChicago, IL 60628",-87.6424273,41.7047771
Congregation Mishne Ugmoro,"6045 N California AveChicago, IL 60659",-87.6992094,41.991667
Agudath Israel-Warsaw Bickur Cholin Congrtn,"3541 W Peterson AveChicago, IL 60659",-87.71805499999999,41.989964
Pray In Faith Ministries,"10536 S Bensley AveChicago, IL 60617",-87.5634207,41.7034339
Congregation Shaarei Tzedek,"2832 W Touhy AveChicago, IL 60645",-87.7005569,42.0123116
Edgebrook Evangelical Covenant Church,"6355 N Spokane AveChicago, IL 60646",-87.7611067,41.9967304
Chicago Mikvah Association,"3110 W Touhy AveChicago, IL 60645",-87.7076852,42.01198249999999
Unification Church,"7450 N Sheridan RdChicago, IL 60626",-87.6659346,42.0173772
Edgebrook Church Evangelical Free,"6155 W Touhy AveChicago, IL 60646",-87.78156489999999,42.0116755
Greater Zion Hill Missionary Baptist Church,"2255 S Millard AveChicago, IL 60623",-87.71581169999999,41.8500504
St Michael's,"458 W Eugenie StChicago, IL 60614",-87.64095689999999,41.9130855
Zion Faith Center Bible Church,"9993 S Throop StChicago, IL 60643",-87.65556470000001,41.7115793
New Life Christian Center,"1700 W 44th StChicago, IL 60609",-87.6678055,41.8141694
Missionaries for Christ Christian Center,"1247 W 63rd StChicago, IL 60636",-87.6563019,41.7793751
St Mark International Christian Church,"832 N Leclaire AveChicago, IL 60651",-87.75346619999999,41.8960464
Holy Springs Christian Center,"7212 S Halsted StChicago, IL 60621",-87.6446629,41.7629775
Abba Father Christian Center,"2056 N Tripp AveChicago, IL 60639",-87.73309220000002,41.9187805
Westside Christian Center Church,"5618 W Chicago AveChicago, IL 60651",-87.766167,41.8949422
Heritage International Christian Church,"5312 W North AveChicago, IL 60639",-87.7587377,41.9096828
Crossroads Christian Church,"2956 N Milwaukee Ave Ste 204Chicago, IL 60618",-87.71760979999999,41.9349779
Holy Bethel Christian Church,"909 E 75th StChicago, IL 60619",-87.6024204,41.7584557
Joy Christian Fellowship Center,"7959 S Euclid AveChicago, IL 60617",-87.57690920000002,41.7499355
Wordfire Christian Center,"8857 S State StChicago, IL 60619",-87.62382989999999,41.7328894
Sanctuary Of Prayer Christian Church,"851 W 103rd StChicago, IL 60643",-87.6448073,41.7066702
Christian Fellowship Flock,"10724 S Ewing AveChicago, IL 60617",-87.53567489999999,41.700115
I Care Christian Center Ministries,"7500 S Parnell AveChicago, IL 60620",-87.63872669999999,41.7578827
Greater St John Bible Church,"1256 N Waller AveChicago, IL 60651",-87.7685307,41.9037381
Blessed Assurance Faith Tabernacle,"1432 W 79th StChicago, IL 60620",-87.6600011,41.7507001
Christian Fellowship Mb Church Of Chicago,"2024 E 73rd StChicago, IL 60649",-87.5752493,41.7626843
New Life Full Gospel Christian Center,"12030 S Wallace StChicago, IL 60628",-87.637416,41.675107
Voice In The Wilderness,"3737 S Wabash AveChicago, IL 60653",-87.6244418,41.8263794
Landmark Baptist Church,"2700 W Wilcox StChicago, IL 60612",-87.6941274,41.8795584
Mt Sinai Baptist Church,"2841 W Washington BlvdChicago, IL 60612",-87.6979775,41.8825818
New Lawndale Missionary Baptist Church,"1227 S Independence BlvdChicago, IL 60623",-87.71868549999999,41.865235
Keesha-Happuch House Ministries,"5403 S Ashland AveChicago, IL 60609",-87.6642394,41.7956918
Holy Rock Church And Outreach Ministries,"5854 S Morgan StChicago, IL 60621",-87.650304,41.787206
Mt. Moriah Missionary Baptist Church,"6352 S Eggleston AveChicago, IL 60621",-87.636645,41.77827449999999
New Zion Grove Baptist Church,"1900 W 64th StChicago, IL 60636",-87.67147229999999,41.777542
Original Philadelphia Baptist,"6550 S Carpenter StChicago, IL 60621",-87.6510416,41.7745097
Union Tabernacle Baptist Church,"6623 S Stewart AveChicago, IL 60621",-87.6344362,41.7737105
Greater Love Baptist Church,"6424 S Greenwood AveChicago, IL 60637",-87.59952419999999,41.7779152
Constant Prayer Missionary Baptist Church,"103 N Laramie AveChicago, IL 60644",-87.7548249,41.8825212
Paradise Missionary Baptist,"5250 W Kinzie StChicago, IL 60644",-87.7572857,41.8879965
Wounded Healers Word Church,"700 N Lockwood AveChicago, IL 60644",-87.75815469999999,41.8931162
Pleasant Valley Baptist Church,"5443 W Huron StChicago, IL 60644",-87.7625145,41.8927498
Seventh Star M B Church,"1322 W 87th StChicago, IL 60620",-87.6566873,41.7360966
Ashburn Baptist Church,"3647 W 83rd StChicago, IL 60652",-87.71383650000001,41.7420641
Lighthouse Baptist Churchchicago,"7945 S Exchange AveChicago, IL 60617",-87.55250199999999,41.75073099999999
Damascus Baptist Church,"10014 S Michigan AveChicago, IL 60628",-87.62045049999999,41.7120261
Christ The Mediator Lutheran Church,"10835 S Pulaski RdChicago, IL 60655",-87.71981770000001,41.69570179999999
Canaan Baptist Church,"914 W 119th StChicago, IL 60643",-87.6450174,41.6778683
Greater Zion Temple Mbc,"6508 S Ashland AveChicago, IL 60636",-87.6646054,41.7754846
Calvary Lutheran Church,"2516 N Kostner AveChicago, IL 60639",-87.7369178,41.9269731
Prayer Band GA Church,"6242 W 56th StChicago, IL 60638",-87.77827909999999,41.7907474
Church Of The Lord Jesus Christ,"6088 N Northwest HwyChicago, IL 60631",-87.79903220000001,41.9918379
Kingsword International Church,"2956 S Lowe AveChicago, IL 60616",-87.6430319,41.84012300000001
La Villita Community Church,"3000 S Wallace StChicago, IL 60616",-87.6417335,41.8397915
Crawford Congregation-Jehovahs,"3949 S Racine AveChicago, IL 60609",-87.6549477,41.82171020000001
Yahweh Ministries,"3615 S Hoyne AveChicago, IL 60609",-87.677183,41.8280949
St. Vladimir Ukrainian Orthodox Cathedral,"3143 W Douglas BlvdChicago, IL 60623",-87.70476359999999,41.8622456
Bethel Tabernacle Church,"2223 S Millard AveChicago, IL 60623",-87.715864,41.850897
United Faith Temple,"743 N Armour StChicago, IL 60642",-87.6652411,41.8955677
New Life Covenant,"3540 W 15th StChicago, IL 60623",-87.7143753,41.8609611
Chicago Dream Center,"2357 S Lawndale AveChicago, IL 60623",-87.716983,41.848261
Tabernacle of Israel,"737 N Michigan AveChicago, IL 60611",-87.6238236,41.8960333
Webber Lloyd Lieut Ofc,"604 N Western AveChicago, IL 60612",-87.6871001,41.8922295
Emmanuel Bible Center,"980 N Michigan Ave Ste 1525Chicago, IL 60611",-87.6245928,41.90053870000001
Holy Trinity,"1311 S Karlov AveChicago, IL 60623",-87.7272469,41.8639111
Chicago Islamic Center,"3903 W Harrison StChicago, IL 60624",-87.7232069,41.8732158
Congregational-Jehovah Witness,"5510 S Paulina StChicago, IL 60636",-87.66726919999999,41.7932577
Adidam Midwest,"5300 S Maplewood AveChicago, IL 60632",-87.68810130000001,41.79727949999999
From The Heart Church Ministries Of Chicago,"1027 E Hyde Park BlvdChicago, IL 60615",-87.6001039,41.8020519
Nuestra Senora De Las Americas,"1459 N Talman AveChicago, IL 60622",-87.69305980000001,41.90829979999999
New Found Faith Ministries,"6401 S Sangamon StChicago, IL 60621",-87.64804319999999,41.7776961
New Beginnings In Christ Ministries Inc,"6400 S Stewart AveChicago, IL 60621",-87.6353814,41.7778802
New Community Covenant Church,"2515 W 63rd StChicago, IL 60629",-87.686759,41.7790882
The Lord Is Our Sheppard Ministry,"340 W 66th StChicago, IL 60621",-87.6336985,41.7746462
Just Christ Ministries,"3058 W Armitage AveChicago, IL 60647",-87.7047336,41.9176548
Solid Rock Church,"2101 N Humboldt BlvdChicago, IL 60647",-87.7012113,41.91969599999999
Chinese Christian Union Church,"6730 S Halsted StChicago, IL 60621",-87.6448942,41.7714514
St Maurice Church,"6600 S King DrChicago, IL 60637",-87.6162669,41.7746585
Overcomers World Outreach Christian Center Inc,"116 N Leclaire AveChicago, IL 60644",-87.7531522,41.8821978
Iglesia Cristiana Casa De,"160 E Marquette RdChicago, IL 60637",-87.6205987,41.7730551
St Adrian's Church,"4946 S Cicero AveChicago, IL 60638",-87.74333229999999,41.8025734
God's House Church Prayer Line,"4722 W Augusta BlvdChicago, IL 60651",-87.745054,41.899059
Faith Hope & Charity Ministries,"7138 S Halsted StChicago, IL 60621",-87.6446407,41.7640349
Temple Of Mercy Association,"1921 N Kedvale AveChicago, IL 60639",-87.7299748,41.91601929999999
St Mark Church Of Holiness,"7000 S Fairfield AveChicago, IL 60629",-87.69214439999999,41.7662497
Resurrection United Methodist Church,"7319 S Racine AveChicago, IL 60636",-87.6537682,41.7608223
King's Court,"937 E 75th StChicago, IL 60619",-87.6014533,41.7584147
Ministerio Renacer,"1504 N Lotus AveChicago, IL 60651",-87.7624088,41.9078337
Peter & Paul Ministries,"5900 W Iowa StChicago, IL 60651",-87.7725619,41.896842
Northern Illinois Conference Of The United Methodist,"7810 S Ashland AveChicago, IL 60620",-87.6636793,41.7517627
More Like Christ Christian Fellowship,"1716 W 79th StChicago, IL 60620",-87.6666,41.750546
United Methodist Church Headquarters,"5252 S Austin AveChicago, IL 60638",-87.7725227,41.7966284
Canaan Baptist Church,"8347 S Racine AveChicago, IL 60620",-87.6534025,41.7418226
Greater Zion Temple Mbc,"8332 S Ashland AveChicago, IL 60620",-87.6636037,41.7420481
Calvary Lutheran Church,"5717 W 63rd PlChicago, IL 60638",-87.76481679999999,41.776745
Prayer Band GA Church,"3901 N Whipple StChicago, IL 60618",-87.7040792,41.9522668
La Villita Community Church,"6135 S Austin AveChicago, IL 60638",-87.77084169999999,41.78031350000001
Crawford Congregation-Jehovahs,"5921 W Dickens AveChicago, IL 60639",-87.77402719999999,41.917213
Yahweh Ministries,"3794 W 79th StChicago, IL 60652",-87.7179513,41.7497191
St. Vladimir Ukrainian Orthodox Cathedral,"5300 W Oakdale AveChicago, IL 60641",-87.75934269999999,41.9343605
Bethel Tabernacle Church,"3544 W 83rd PlChicago, IL 60652",-87.7112386,41.7416433
United Faith Temple,"700 E 91st StChicago, IL 60619",-87.6068736,41.7295531
New Life Covenant,"9235 S Hamilton AveChicago, IL 60643",-87.6756271,41.72512649999999
Tabernacle of Israel,"421 W 95th StChicago, IL 60628",-87.6342892,41.7215198
Webber Lloyd Lieut Ofc,"9415 S Western Ave Ste 100Chicago, IL 60643",-87.68176629999999,41.7224912
Emmanuel Bible Center,"5525 N Magnolia AveChicago, IL 60640",-87.6608488,41.9824592
Immaculate Conception Ch,"2944 E 88th StChicago, IL 60617",-87.5520236,41.7358261
St Barnabas Church,"10134 S Longwood DrChicago, IL 60643",-87.6703649,41.709351
St John Fisher Ch,"10234 S Washtenaw AveChicago, IL 60655",-87.6896823,41.7074302
Sisters Of Mercy Administrative Center,"10024 S Central Park AveChicago, IL 60655",-87.7120661,41.7107695
Praise Tabernacle,"1748 W Devon AveChicago, IL 60660",-87.67400359999999,41.9981394
By Faith Christian Ministries,"10540 S Western Ave Ste 205Chicago, IL 60643",-87.68172779999999,41.7016067
City Community Chapel Inc,"1416 W Morse AveChicago, IL 60626",-87.6666745,42.00811050000001
Holy Spirit Missionary Sisters,"2020 W Morse AveChicago, IL 60645",-87.682267,42.0075745
St Christina's Rectory,"11005 S Homan AveChicago, IL 60655",-87.70534649999999,41.6930823
St Cajetan Parish,"2445 W 112th StChicago, IL 60655",-87.6826906,41.6893721
Advocate United Church of Christ,"10259 S Avenue LChicago, IL 60617",-87.52816829999999,41.7026683
Maple Park United Methodist,"11705 S Elizabeth StChicago, IL 60643",-87.6527407,41.6810324
St Walter Church,"11722 S Oakley AveChicago, IL 60643",-87.67942239999999,41.6801803
Anointed And Appointed Full Gospel Ministry,"306 W 119th StChicago, IL 60628",-87.6303142,41.6782527
Glory To Glory Family,"12238 S Parnell AveChicago, IL 60628",-87.6361438,41.6716173
Colonial Village Church Of Christ,"12814 S Lowe AveChicago, IL 60628",-87.63819099999999,41.6609299
Northern Illinois Conference Of The United Methodist,"8755 W Higgins RdChicago, IL 60631",-87.8452295,41.9864821
More Like Christ Christian Fellowship,"1039 E 130th StChicago, IL 60628",-87.59165449999999,41.66028379999999
United Methodist Church Headquarters,"8765 W Higgins RdChicago, IL 60631",-87.8457248,41.9871025
Alexander M E,"940 N Orleans StChicago, IL 60610",-87.63762799999999,41.90014
Lasantisima Trinidad Rect,"2759 S Karlov AveChicago, IL 60623",-87.7265881,41.8407421
Home Of Life Mb Church,"4650 W Madison StChicago, IL 60644",-87.7419199,41.880956
Canaan Baptist Church,"6659 S Harvard AveChicago, IL 60621",-87.6327511,41.7729508
True Vine Missionary Baptist,"6720 S Stewart AveChicago, IL 60621",-87.6352601,41.7718921
Deliverance Center Church,"7223 S Ashland AveChicago, IL 60636",-87.6632376,41.7623454
Vision of Victory,"7414 S Cottage Grove AveChicago, IL 60619",-87.60574070000001,41.7599048
Church Of Chicago Cornerstone Baptist,"5637 W North AveChicago, IL 60639",-87.7673327,41.909154
Cornerstone Church of Chicago,"8521 S Commercial AveChicago, IL 60617",-87.551096,41.7403293
Greater Zion Temple Mbc,"1130 E 95th StChicago, IL 60619",-87.59603229999999,41.7226016
Saint John Divine Lutheran Church,"10511 S Oakley AveChicago, IL 60643",-87.67892979999999,41.7026609
Calvary Lutheran Church,"11249 S Spaulding AveChicago, IL 60655",-87.7025972,41.6881753
Christ Everlasting Baptist Church,"62 W 127th StChicago, IL 60628",-87.62453819999999,41.6636336
Elca,"8765 W Higgins Rd Ste 600Chicago, IL 60631",-87.8457248,41.9871025
Christian Community Development Association,"1100 W Cermak Rd Ste B414Chicago, IL 60608",-87.65371999999999,41.8527216
Lacruzada Misionera,"2624 W Cermak RdChicago, IL 60608",-87.6916631,41.852208
Chicago International Evangelical Church,"2304 W Taylor StChicago, IL 60612",-87.6839252,41.8691213
Douglas Park Covenant Church,"2221 S California AveChicago, IL 60608",-87.6951862,41.8512506
Prayer Band Pentecostal Church,"4020 S Michigan AveChicago, IL 60653",-87.6235549,41.8211995
Prayer Band GA Church,"321 E Pershing RdChicago, IL 60653",-87.6183394,41.82365009999999
New Covenant Gospel Tabernacle,"4035 S Michigan AveChicago, IL 60653",-87.6226872,41.8208517
Manantial De Vida,"2257 S Sacramento AveChicago, IL 60623",-87.70008020000002,41.8501461
Roberts Temple Church Of God,"4021 S State StChicago, IL 60609",-87.6260035,41.8212306
Jehovah's Witnesses,"536 E 42nd StChicago, IL 60653",-87.6123511,41.818775
Kingsword International Church,"3323 W Cermak RdChicago, IL 60623",-87.70856359999999,41.851498
Rev Paul Cullen Reverend,"323 W Illinois StChicago, IL 60654",-87.6364136,41.8904837
Throne Of Grace,"552 E 44th StChicago, IL 60653",-87.61188829999999,41.815117
Christ Centered Ministries,"1533 S Drake AveChicago, IL 60623",-87.7137403,41.8598044
Bright Star Church,"735 E 44th StChicago, IL 60653",-87.60779939999999,41.814644
Mission For Christ Church,"1542 S Drake AveChicago, IL 60623",-87.7143464,41.8595158
La Villita Community Church,"2300 S Millard AveChicago, IL 60623",-87.7165689,41.8496397
St Timothy House of Prayer,"3440 W Grenshaw StChicago, IL 60624",-87.7122672,41.8675001
Victory Ministries,"770 N La Salle Dr Ste 300Chicago, IL 60654",-87.6330595,41.896345
Carol Divine Temple Cogic,"1508 S Millard AveChicago, IL 60623",-87.7167036,41.8604449
El Shaddai Miracle Temple,"1425 W 51st StChicago, IL 60609",-87.6609259,41.8010604
Spirit Of Truth Church,"3447 W Harrison StChicago, IL 60624",-87.7126194,41.873366
Repairer Of The Breach Ministries,"2034 W 51st StChicago, IL 60609",-87.67606599999999,41.8014832
International Church,"2110 S Pulaski RdChicago, IL 60623",-87.72490859999999,41.8530915
Greater Hope Fellowship Church,"3840 W Roosevelt RdChicago, IL 60624",-87.7218998,41.86646220000001
Crawford Congregation-Jehovahs,"4039 W Cermak RdChicago, IL 60623",-87.7264872,41.85122
Yahweh Ministries,"5413 S Halsted StChicago, IL 60609",-87.64506420000001,41.79563599999999
St. Vladimir Ukrainian Orthodox Cathedral,"2832 W Touhy AveChicago, IL 60645",-87.7005569,42.0123116
Old St Paul,"3110 W Touhy AveChicago, IL 60645",-87.7076852,42.01198249999999
Eagle Eye International Church,"12259 S Peoria StChicago, IL 60643",-87.6437897,41.6706224
Chicago City Church,"5701 N Redwood DrChicago, IL 60631",-87.827371,41.982932
Urban Life Center,"Chicago, IL 60643",-87.6538017,41.6773775
True Temple Of The Apostolic Faith,"8608 S Summit AveChicago, IL 60620",-87.6449135,41.73750870000001
Victory Outreach,"1956 W Warren BlvdChicago, IL 60612",-87.67641259999999,41.88253659999999
St Paul Church of Prayer,"3610 W Ogden AveChicago, IL 60623",-87.71568380000001,41.8547037
Michael Williams Ministries,"5313 S Indiana AveChicago, IL 60615",-87.6205276,41.7979038
Chicago Embassy Church,"2750 W Columbus AveChicago, IL 60652",-87.69070049999999,41.7568762
Smith Henry L,"1521 W Wilson AveChicago, IL 60640",-87.6687855,41.964972
Bethel Tabernacle Church,"10401 S Halsted StChicago, IL 60628",-87.6424273,41.7047771
Church of Moral Council,"832 N Leclaire AveChicago, IL 60651",-87.75346619999999,41.8960464
United Faith Temple,"1900 W 64th StChicago, IL 60636",-87.67147229999999,41.777542
Woodlawn Jesuit Residence,"6424 S Greenwood AveChicago, IL 60637",-87.59952419999999,41.7779152
New Life Covenant,"2956 S Lowe AveChicago, IL 60616",-87.6430319,41.84012300000001
Three Crosses of Calvery Church,"1311 S Karlov AveChicago, IL 60623",-87.7272469,41.8639111
The United Church of The Living God PGT,"2524 S Keeler AveChicago, IL 60623",-87.729804,41.845664
Chicago Dream Center,"2515 W 63rd StChicago, IL 60629",-87.686759,41.7790882
Tabernacle of Israel,"7138 S Halsted StChicago, IL 60621",-87.6446407,41.7640349
Jesuit Residence,"1504 N Lotus AveChicago, IL 60651",-87.7624088,41.9078337
Deliverance Christian Ctr,"1416 W Morse AveChicago, IL 60626",-87.6666745,42.00811050000001
Love Unlimited Ministries,"10259 S Avenue LChicago, IL 60617",-87.52816829999999,41.7026683
Unity Tabernacle Church of God and Christ,"1820 S Kedzie AveChicago, IL 60623",-87.7056767,41.8570649
First Missionary Church of Chicago,"940 N Orleans StChicago, IL 60610",-87.63762799999999,41.90014
Way of Life Church International,"6740 W North AveChicago, IL 60707",-87.7938361,41.9094377
Faith & Deliverance Cogic,"62 W 127th StChicago, IL 60628",-87.62453819999999,41.6636336
Webber Lloyd Lieut Ofc,"323 W Illinois StChicago, IL 60654",-87.6364136,41.8904837
Salem Mission Home,"1533 S Drake AveChicago, IL 60623",-87.7137403,41.8598044
True Church of The House of Prayer,"1508 S Millard AveChicago, IL 60623",-87.7167036,41.8604449
Iglesia De Dios Pentecostal,"4635 W Fulton StChicago, IL 60644",-87.7416044,41.8852239
International Ministries,"4666 W Fulton StChicago, IL 60644",-87.74284569999999,41.8856406
The Mothers Foundation,"5950 S Spaulding AveChicago, IL 60629",-87.7059462,41.7846851
Sherman Park Congregation-Jhvh,"2825 W Mclean Ave Ste 1Chicago, IL 60647",-87.69828550000001,41.9183203
First Christian Charismatic Church La Nueva Uncion,"6710 S May St Ste 1Chicago, IL 60621",-87.653431,41.7719558
Emmanuel Bible Center,"3236 W Armitage AveChicago, IL 60647",-87.7085396,41.9175589
Prophecy Revealed Ministries,"3 S Laramie AveChicago, IL 60644",-87.7542684,41.879654
Seat of Abraham Christian Fellowship Church,"6815 S Parnell AveChicago, IL 60621",-87.638029,41.770261
New Everlasting Faith Ministries,"1608 W 68th StChicago, IL 60636",-87.6643406,41.7704481
New Covenant Fellowship Church Cogic,"3358 W 62nd PlChicago, IL 60629",-87.70783229999999,41.7801007
New Calvary Light Church,"6850 S Green StChicago, IL 60621",-87.64595419999999,41.7690451
Progressive Way Missions Cogic,"6351 S Kedzie AveChicago, IL 60629",-87.7029611,41.7775253
Christ Center Of Truth,"1651 N Karlov AveChicago, IL 60639",-87.72846299999999,41.9114689
Adidam Midwest,"6952 S Wentworth AveChicago, IL 60621",-87.63019400000002,41.76747
From The Heart Church Ministries Of Chicago,"5433 W Madison StChicago, IL 60644",-87.76134189999999,41.8799923
Englewood Mennonite Church,"7020 S Yale AveChicago, IL 60621",-87.6314788,41.7666701
House Of Praise Fellowship Church,"5017 W Chicago AveChicago, IL 60651",-87.751408,41.894657
Nuestra Senora De Las Americas,"402 W 71st StChicago, IL 60621",-87.63502199999999,41.7654593
Bethel Green Family Worship Center,"3301 W Fullerton AveChicago, IL 60647",-87.71074469999999,41.9245328
La Iglesia De Jesucristo De Los Santos De Los Ultimos Dias,"6641 S Troy StChicago, IL 60629",-87.7014615,41.7722632
The Church of Jesus Christ of Latter-day Saints,"7145 S Green StChicago, IL 60621",-87.6453471,41.7638559
Mt Calvary W O C M,"6640 S Kedzie AveChicago, IL 60629",-87.7032131,41.7723952
New Found Faith Ministries,"2610 N Francisco AveChicago, IL 60647",-87.7002527,41.9290205
Gifts From God Ministry,"5619 W Madison StChicago, IL 60644",-87.765763,41.8798842
Tivy Thos Rev,"2545 N Sawyer AveChicago, IL 60647",-87.70936979999999,41.9277174
New Israelite M B Church,"2545 N Sawyer AveChicago, IL 60647",-87.70936979999999,41.9277174
New Beginnings In Christ Ministries Inc,"5500 W Race AveChicago, IL 60644",-87.7636102,41.8895344
Sanctuary Church,"1209 W 74th StChicago, IL 60636",-87.65447759999999,41.759445
New Community Covenant Church,"1818 W 74th StChicago, IL 60636",-87.6694019,41.7595172
Christian Bible Center,"2455 N Hamlin AveChicago, IL 60647",-87.7215331,41.9262205
Faith Walk Church,"7656 S Vincennes AveChicago, IL 60620",-87.63340649999999,41.7547427
The Lord Is Our Sheppard Ministry,"7214 S Dorchester AveChicago, IL 60619",-87.59113169999999,41.7636583
Mind Renewing Ministries,"641 E 75th StChicago, IL 60619",-87.6086906,41.7583647
The House of Prayer & Faith M B Church,"852 E 75th StChicago, IL 60619",-87.60338229999999,41.7588434
Just Christ Ministries,"7427 S South Chicago AveChicago, IL 60619",-87.59690049999999,41.75999059999999
New Beginnings Church International Ministry,"7748 S Ashland AveChicago, IL 60620",-87.6637168,41.75257939999999
Solid Rock Church,"1455 W 79th StChicago, IL 60620",-87.66076799999999,41.750177
Old Land Mark Church,"7215 S Jeffery BlvdChicago, IL 60649",-87.57596339999999,41.7641562
Glory Rock Church,"5843 W Division StChicago, IL 60651",-87.7721999,41.9018718
Marantha Revival Center,"4301 W Diversey AveChicago, IL 60639",-87.73494819999999,41.9314055
St Michael's House of Prayer,"8000 S Aberdeen StChicago, IL 60620",-87.651612,41.7485039
Vitto Okoye & Associates,"543 E 79th StChicago, IL 60619",-87.6109465,41.7510293
Life Redeeming Ministries,"2200 E 75th StChicago, IL 60649",-87.5710606,41.75911869999999
Daughters of Destiny Ministry,"3406 W 79th StChicago, IL 60652",-87.70767939999999,41.7498942
Harvest Faith Church International,"300 E 83rd StChicago, IL 60619",-87.6176412,41.7439309
Healing Temple M B Church,"8350 S Ashland AveChicago, IL 60620",-87.6635459,41.7415222
Come Alive Ministry of Faith,"8333 S King DrChicago, IL 60619",-87.61433749999999,41.742788
"Reincke, Albert","1713 N Narragansett AveChicago, IL 60639",-87.7846917,41.9113934
Holy Garden Of Prayer,"1742 W 87th StChicago, IL 60620",-87.667214,41.736038
Brainerd Community of Christ,"8805 S Throop StChicago, IL 60620",-87.6553771,41.7338931
Prayer & Gospel Time Church,"3449 W 83rd PlChicago, IL 60652",-87.7089677,41.7412484
Wellspring Christian Ministries,"2810 E 79th StChicago, IL 60649",-87.5563878,41.7520476
Faith Chapel,"2822 E 79th StChicago, IL 60649",-87.5559898,41.752067
Simon Richard T Rev,"4827 N Kenmore AveChicago, IL 60640",-87.6558395,41.9697411
Haitian Alliance Church,"8200 S South Shore DrChicago, IL 60617",-87.5481805,41.74633559999999
South Side Unity Center,"9320 S Ashland AveChicago, IL 60620",-87.6630079,41.7240714
God Will Provide Ministries,"2448 E 87th StChicago, IL 60617",-87.56392970000002,41.7373565
Embassy International,"2437 E 87th StChicago, IL 60617",-87.564497,41.7369844
Palaces Of Peace,"9445 S Ada StChicago, IL 60620",-87.65659319999999,41.7218186
The Church of Pentecost,"8600 S Kilpatrick AveChicago, IL 60652",-87.73828669999999,41.73648920000001
Faith Family Worship Center,"6535 W Barry AveChicago, IL 60634",-87.7898142,41.9362455
Emanuel Romanian Pentecostal Church,"4600 N Kilpatrick AveChicago, IL 60630",-87.745711,41.964626
Redemptive Tabernacle Cogic,"1430 W 100th PlChicago, IL 60643",-87.6581519,41.711495
Tabernacle No 1 Church,"1151 W 103rd StChicago, IL 60643",-87.6521207,41.7066668
Rosemoor Kingdom Hall,"60 E 103rd StChicago, IL 60628",-87.6212218,41.707453
Power Circle Congregation Inc,"9350 S South Chicago AveChicago, IL 60617",-87.5494545,41.7250459
C S I Christ Church of Chicago,"5857 W Giddings StChicago, IL 60630",-87.77460380000001,41.9665233
Great Way Full Gospel,"10359 S King DrChicago, IL 60628",-87.6133287,41.70579
House of Jacob,"10359 S Eberhart AveChicago, IL 60628",-87.6109867,41.705683
House of God,"10555 S Emerald AveChicago, IL 60628",-87.6410539,41.7017041
Manor Community Church Ucc,"9989 S Crandon AveChicago, IL 60617",-87.56661319999999,41.71387259999999
